"winner";"game_id";"team";"feudal_age_uptime";"castle_age_uptime";"imperial_age_uptime";"old_rating";"new_rating";"match_rating_diff";"replay_summary_raw";"profile_id";"civ";"opening"
FALSE;"297878918";"0";NA;NA;NA;"928";"912";"10,333333333333371";"{}";"2176509";"berbers";NA
FALSE;"297869900";"0";NA;NA;NA;"963";"947";"0,333333333333371";"{}";"4250835";"poles";NA
FALSE;"297869900";"0";NA;NA;NA;"975";"958";"0,333333333333371";"{}";"4361967";"teutons";NA
FALSE;"297869900";"0";NA;NA;NA;"943";"928";"0,333333333333371";"{}";"2176509";"saracens";NA
TRUE;"297889437";"0";NA;NA;NA;"930";"946";"-9,000000000000000";"{}";"4250835";"mongols";NA
TRUE;"297889437";"0";NA;NA;NA;"941";"957";"-9,000000000000000";"{}";"4361967";"goths";NA
TRUE;"297889437";"0";NA;NA;NA;"912";"929";"-9,000000000000000";"{}";"2176509";"huns";NA
FALSE;"297717700";"1";NA;NA;NA;"1006";"991";"-15,000000000000000";"{}";"4361967";"teutons";NA
FALSE;"297751171";"0";NA;NA;NA;"991";"975";"40,250000000000000";"{}";"4361967";"teutons";NA
TRUE;"298961640";"1";NA;NA;NA;"963";"980";"-28,666666666666629";"{}";"4250835";"mongols";NA
TRUE;"298961640";"1";NA;NA;NA;"973";"990";"-28,666666666666629";"{}";"4361967";"bulgarians";NA
TRUE;"298961640";"1";NA;NA;NA;"947";"965";"-28,666666666666629";"{}";"2176509";"malians";NA
TRUE;"298954729";"0";NA;NA;NA;"946";"963";"-18,666666666666629";"{}";"4250835";"teutons";NA
TRUE;"298954729";"0";NA;NA;NA;"957";"973";"-18,666666666666629";"{}";"4361967";"bulgarians";NA
TRUE;"298954729";"0";NA;NA;NA;"929";"947";"-18,666666666666629";"{}";"2176509";"italians";NA
FALSE;"298987415";"1";NA;NA;NA;"998";"983";"-15,000000000000000";"{}";"2176509";"malians";NA
FALSE;"298974503";"0";NA;NA;NA;"980";"964";"-4,000000000000000";"{}";"4250835";"teutons";NA
FALSE;"298974503";"0";NA;NA;NA;"990";"974";"-4,000000000000000";"{}";"4361967";"armenians";NA
FALSE;"298974503";"0";NA;NA;NA;"965";"950";"-4,000000000000000";"{}";"2176509";"persians";NA
FALSE;"299069567";"1";NA;NA;NA;"974";"958";"-8,000000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"296458384";"1";NA;NA;NA;"948";"963";"8,000000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"296896106";"1";NA;NA;NA;"946";"963";"-21,000000000000000";"{}";"4250835";"mongols";NA
TRUE;"296896106";"1";NA;NA;NA;"978";"994";"-21,000000000000000";"{}";"4361967";"sicilians";NA
TRUE;"296896106";"1";NA;NA;NA;"925";"943";"-21,000000000000000";"{}";"2176509";"franks";NA
TRUE;"296886135";"0";NA;NA;NA;"930";"946";"-0,333333333333371";"{}";"4250835";"mongols";NA
TRUE;"296886135";"0";NA;NA;NA;"963";"978";"-0,333333333333371";"{}";"4361967";"bulgarians";NA
TRUE;"296886135";"0";NA;NA;NA;"908";"925";"-0,333333333333371";"{}";"2176509";"bohemians";NA
FALSE;"296986545";"1";NA;NA;NA;"994";"978";"-12,000000000000000";"{}";"4361967";"teutons";NA
TRUE;"297064770";"1";NA;NA;NA;"978";"994";"-12,000000000000000";"{}";"4361967";"sicilians";NA
TRUE;"297087586";"0";NA;NA;NA;"1009";"1025";"19,666666666666629";"{}";"4361967";"teutons";NA
TRUE;"297076337";"1";NA;NA;NA;"994";"1009";"4,000000000000000";"{}";"4361967";"teutons";NA
TRUE;"297109929";"1";NA;NA;NA;"1025";"1041";"-9,000000000000000";"{}";"4361967";"teutons";NA
TRUE;"297195520";"1";NA;NA;NA;"1041";"1056";"5,333333333333258";"{}";"4361967";"teutons";NA
FALSE;"297312392";"1";NA;NA;NA;"1023";"1006";"-26,000000000000000";"{}";"4361967";"bulgarians";NA
FALSE;"297295261";"1";NA;NA;NA;"1040";"1023";"19,666666666666515";"{}";"4361967";"bulgarians";NA
FALSE;"297331983";"0";NA;NA;NA;"1022";"1006";"-0,750000000000000";"{}";"4361967";"slavs";NA
TRUE;"297322125";"0";NA;NA;NA;"1006";"1022";"2,750000000000000";"{}";"4361967";"slavs";NA
FALSE;"297273889";"1";NA;NA;NA;"1056";"1040";"5,333333333333485";"{}";"4361967";"slavs";NA
TRUE;"295122130";"0";NA;NA;NA;"927";"943";"-0,333333333333371";"{}";"4250835";"mongols";NA
TRUE;"295122130";"0";NA;NA;NA;"947";"962";"-0,333333333333371";"{}";"4361967";"bulgarians";NA
TRUE;"295122130";"0";NA;NA;NA;"903";"920";"-0,333333333333371";"{}";"2176509";"byzantines";NA
FALSE;"295136077";"1";NA;NA;NA;"943";"930";"-73,333333333333371";"{}";"4250835";"mongols";NA
FALSE;"295136077";"1";NA;NA;NA;"962";"948";"-73,333333333333371";"{}";"4361967";"bulgarians";NA
FALSE;"295136077";"1";NA;NA;NA;"920";"908";"-73,333333333333371";"{}";"2176509";"byzantines";NA
FALSE;"292966809";"0";"752,982";NA;NA;"935";"922";"-27,750000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'militia': 4, 'villager': 19}, 'age_researched': True, 'building_counts': {'farm': 1, 'mill': 2, 'house': 7, 'barracks': 1, 'lumber camp': 1, 'mining camp': 1}}, 'castle': {'uptime': -1, 'research': [], 'unit_counts': {}, 'age_researched': False, 'building_counts': {}}, 'feudal': {'uptime': 752.982, 'research': [], 'unit_counts': {}, 'age_researched': True, 'building_counts': {'blacksmith': 1}}, 'imperial': {'uptime': -1, 'research': [], 'unit_counts': {}, 'age_researched': False, 'building_counts': {}}}, 'opening_name': 'drush'}";"4361967";"bulgarians";"drush"
FALSE;"292961007";"1";NA;NA;NA;"953";"935";"25,500000000000000";"{}";"4361967";"slavs";NA
FALSE;"292983133";"1";NA;NA;NA;"908";"889";"20,333333333333258";"{}";"4361967";"slavs";NA
TRUE;"293055771";"1";NA;NA;NA;"889";"907";"-13,000000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"293102598";"1";NA;NA;NA;"907";"920";"-9,333333333333258";"{}";"4361967";"bulgarians";NA
FALSE;"292979451";"0";NA;NA;NA;"922";"908";"-26,500000000000000";"{}";"4361967";"slavs";NA
TRUE;"293227385";"1";NA;NA;NA;"920";"936";"34,333333333333371";"{}";"4361967";"georgians";NA
FALSE;"293243578";"0";NA;NA;NA;"936";"920";"-12,000000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"293323244";"1";"526,419";"826,195";"1813,087";"920";"936";"-10,500000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 18}, 'age_researched': True, 'building_counts': {'mill': 2, 'house': 3, 'lumber camp': 2, 'mining camp': 1}}, 'castle': {'uptime': 826.195, 'research': ['heavy plow', 'bow saw', 'wheelbarrow', 'hand cart', 'forging', 'imperial age', 'caravan', 'husbandry', 'bloodlines', '', 'man-at-arms', 'squires', 'arson', 'iron casting'], 'unit_counts': {'monk': 1, 'knight': 1, 'mangonel': 4, 'villager': 89, 'trade cart': 1}, 'age_researched': True, 'building_counts': {'farm': 27, 'house': 5, 'castle': 1, 'stable': 2, 'barracks': 1, 'monastery': 1, 'mining camp': 1, 'town center': 5, 'siege workshop': 2}}, 'feudal': {'uptime': 526.419, 'research': ['castle age', 'horse collar', 'double-bit axe'], 'unit_counts': {'villager': 3}, 'age_researched': True, 'building_counts': {'farm': 3, 'house': 6, 'market': 1, 'blacksmith': 1}}, 'imperial': {'uptime': 1813.087, 'research': ['onager'], 'unit_counts': {'knight': 1}, 'age_researched': True, 'building_counts': {'university': 1}}}, 'opening_name': 'fast_castle'}";"4361967";"slavs";"fast_castle"
FALSE;"293521041";"1";NA;NA;NA;"918";"901";"16,500000000000000";"{}";"4361967";"bulgarians";NA
FALSE;"293491263";"1";"656,823";"1261,587";"2490,237";"936";"918";"-12,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'militia': 3, 'villager': 18}, 'age_researched': True, 'building_counts': {'mill': 1, 'house': 5, 'barracks': 1, 'lumber camp': 1, 'mining camp': 1}}, 'castle': {'uptime': 1261.587, 'research': ['scale barding armor', 'husbandry', 'bow saw', 'wheelbarrow', 'chain barding armor', 'iron casting', 'fletching', 'bodkin arrow', 'hand cart', 'imperial age', 'ballistics', 'masonry'], 'unit_counts': {'knight': 10, 'villager': 58, 'battering ram': 1}, 'age_researched': True, 'building_counts': {'farm': 7, 'gate': 1, 'house': 14, 'castle': 2, 'stable': 1, 'krepost': 1, 'university': 1, 'mining camp': 3, 'town center': 2, 'siege workshop': 1}}, 'feudal': {'uptime': 656.823, 'research': ['double-bit axe', 'horse collar', 'forging', 'castle age', 'bloodlines'], 'unit_counts': {'spearman': 2, 'villager': 10}, 'age_researched': True, 'building_counts': {'farm': 14, 'house': 5, 'market': 1, 'stable': 1, 'blacksmith': 1, 'lumber camp': 1}}, 'imperial': {'uptime': 2490.237, 'research': ['chemistry', 'stirrups', 'murder holes', 'blast furnace', 'plate barding armor', 'bracer', 'conscription'], 'unit_counts': {'knight': 3, 'konnik': 6, 'villager': 6, 'trebuchet': 5}, 'age_researched': True, 'building_counts': {'farm': 4, 'house': 2, 'market': 1, 'krepost': 1, 'lumber camp': 1, 'mining camp': 2, 'town center': 1}}}, 'opening_name': 'drush'}";"4361967";"bulgarians";"drush"
FALSE;"293727521";"1";NA;NA;NA;"901";"886";"-41,500000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"293747336";"0";NA;NA;NA;"873";"890";"-10,000000000000000";"{}";"4361967";"incas";NA
TRUE;"293931006";"1";NA;NA;NA;"888";"906";"-4,500000000000000";"{}";"4361967";"goths";NA
FALSE;"293904478";"1";NA;NA;NA;"890";"875";"4,000000000000000";"{}";"4361967";"slavs";NA
TRUE;"293925086";"1";NA;NA;NA;"875";"888";"44,500000000000000";"{}";"4361967";"sicilians";NA
FALSE;"294214887";"0";"716,814";"1391,173";"2722,053";"918";"903";"-6,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 22}, 'age_researched': True, 'building_counts': {'farm': 1, 'mill': 1, 'house': 6, 'barracks': 1, 'lumber camp': 2, 'mining camp': 1}}, 'castle': {'uptime': 1391.173, 'research': ['town watch', 'bloodlines', 'scale barding armor', 'bow saw', 'light cavalry', 'husbandry', 'forging', 'chain barding armor', 'heavy plow', 'town patrol', 'fletching', 'iron casting', 'masonry', 'ballistics', 'bodkin arrow', 'imperial age', 'padded archer armor'], 'unit_counts': {'knight': 25, 'villager': 54, 'camel scout': 13, 'scout cavalry': 6}, 'age_researched': True, 'building_counts': {'farm': 20, 'house': 12, 'castle': 3, 'stable': 3, 'outpost': 1, 'monastery': 1, 'university': 1, 'lumber camp': 1, 'mining camp': 5, 'town center': 2, 'archery range': 8}}, 'feudal': {'uptime': 716.814, 'research': ['double-bit axe', 'horse collar', 'town watch', 'wheelbarrow', 'castle age', 'gold mining'], 'unit_counts': {'spearman': 2, 'villager': 16, 'scout cavalry': 5}, 'age_researched': True, 'building_counts': {'farm': 19, 'house': 5, 'market': 1, 'stable': 1, 'blacksmith': 1, 'mining camp': 1}}, 'imperial': {'uptime': 2722.053, 'research': ['chemistry'], 'unit_counts': {'villager': 19, 'camel scout': 3, 'bombard cannon': 2, 'hand cannoneer': 51}, 'age_researched': True, 'building_counts': {'farm': 14, 'mill': 1, 'market': 1, 'stable': 5, 'mining camp': 1, 'town center': 1, 'siege workshop': 1}}}, 'opening_name': 'scouts'}";"2176509";"berbers";"scouts"
FALSE;"294214887";"0";"620,926";"1912,655";NA;"943";"927";"-6,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 6}, 'age_researched': True, 'building_counts': {'farm': 3, 'mill': 1, 'house': 4, 'lumber camp': 1}}, 'castle': {'uptime': 1912.655, 'research': ['caravan', 'elite skirmisher', 'bow saw', 'husbandry'], 'unit_counts': {'villager': 5, 'skirmisher': 3, 'trade cart': 1, 'camel scout': 2, 'steppe lancer': 12, 'cavalry archer': 4}, 'age_researched': True, 'building_counts': {'farm': 7, 'house': 12, 'castle': 1, 'stable': 2, 'mining camp': 1, 'town center': 1}}, 'feudal': {'uptime': 620.9259999999999, 'research': ['double-bit axe', 'horse collar', 'castle age', 'man-at-arms'], 'unit_counts': {'militia': 1, 'spearman': 2, 'villager': 5, 'scout cavalry': 1}, 'age_researched': True, 'building_counts': {'farm': 12, 'gate': 2, 'house': 7, 'market': 1, 'stable': 1, 'barracks': 1, 'blacksmith': 1, 'lumber camp': 1, 'mining camp': 1, 'archery range': 1}}, 'imperial': {'uptime': -1, 'research': [], 'unit_counts': {}, 'age_researched': False, 'building_counts': {}}}, 'opening_name': 'unknown'}";"4250835";"mongols";"unknown"
FALSE;"294214887";"0";"713,118";"1069,460";"2277,790";"964";"947";"-6,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 29}, 'age_researched': True, 'building_counts': {'mill': 2, 'house': 8, 'lumber camp': 2, 'mining camp': 1}}, 'castle': {'uptime': 1069.46, 'research': ['heavy plow', 'bow saw', 'wheelbarrow', 'squires', 'forging', 'scale mail armor', 'anarchy', 'imperial age', 'anarchy', 'iron casting', 'chain mail armor', 'town watch', 'hand cart'], 'unit_counts': {'monk': 2, 'spearman': 2, 'villager': 83}, 'age_researched': True, 'building_counts': {'farm': 32, 'house': 12, 'castle': 1, 'barracks': 5, 'monastery': 1, 'lumber camp': 1, 'mining camp': 1, 'town center': 2}}, 'feudal': {'uptime': 713.118, 'research': ['horse collar', 'double-bit axe', 'castle age'], 'unit_counts': {'spearman': 2, 'villager': 9}, 'age_researched': True, 'building_counts': {'farm': 3, 'house': 4, 'market': 1, 'barracks': 1, 'blacksmith': 1, 'mining camp': 1}}, 'imperial': {'uptime': 2277.79, 'research': ['conscription', 'perfusion', 'blast furnace', 'caravan', 'crop rotation', 'two-man saw', 'pikeman', 'halberdier'], 'unit_counts': {'huskarl': 47, 'spearman': 27, 'villager': 14, 'trade cart': 1}, 'age_researched': True, 'building_counts': {'farm': 35, 'mill': 3, 'house': 14, 'barracks': 3, 'lumber camp': 1, 'mining camp': 1, 'town center': 1}}}, 'opening_name': 'fast_castle'}";"4361967";"goths";"fast_castle"
TRUE;"294195707";"1";NA;NA;NA;"911";"926";"11,333333333333258";"{}";"4250835";"mongols";NA
TRUE;"294195707";"1";NA;NA;NA;"935";"949";"11,333333333333258";"{}";"4361967";"slavs";NA
TRUE;"294195707";"1";NA;NA;NA;"883";"900";"11,333333333333258";"{}";"2176509";"saracens";NA
TRUE;"294205353";"0";NA;NA;NA;"926";"943";"-13,666666666666629";"{}";"4250835";"mongols";NA
TRUE;"294205353";"0";NA;NA;NA;"949";"964";"-13,666666666666629";"{}";"4361967";"georgians";NA
TRUE;"294205353";"0";NA;NA;NA;"900";"918";"-13,666666666666629";"{}";"2176509";"koreans";NA
TRUE;"294186565";"0";NA;NA;NA;"865";"883";"-6,000000000000000";"{}";"2176509";"saracens";NA
TRUE;"294186565";"0";NA;NA;NA;"920";"935";"-6,000000000000000";"{}";"4361967";"bulgarians";NA
TRUE;"294186565";"0";NA;NA;NA;"895";"911";"-6,000000000000000";"{}";"4250835";"mongols";NA
TRUE;"294177189";"0";"629,376";"1317,043";"2378,125";"880";"895";"16,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 9, 'fishing ship': 2}, 'age_researched': True, 'building_counts': {'dock': 1, 'mill': 1, 'house': 5, 'lumber camp': 1}}, 'castle': {'uptime': 1317.043, 'research': ['pikeman', 'horse collar', 'bow saw', 'heavy plow', 'gillnets', 'war galley', 'imperial age', 'caravan'], 'unit_counts': {'monk': 1, 'galley': 1, 'mangudai': 2, 'villager': 6, 'trade cart': 2, 'camel scout': 3, 'fishing ship': 2, 'steppe lancer': 1, 'cavalry archer': 1}, 'age_researched': True, 'building_counts': {'farm': 6, 'house': 6, 'castle': 1, 'monastery': 1, 'university': 1, 'mining camp': 2}}, 'feudal': {'uptime': 629.376, 'research': ['double-bit axe', 'castle age', 'fletching', 'padded archer armor', 'scale mail armor'], 'unit_counts': {'spearman': 1, 'villager': 3, 'fishing ship': 2}, 'age_researched': True, 'building_counts': {'farm': 7, 'house': 4, 'market': 1, 'stable': 1, 'barracks': 1, 'blacksmith': 1, 'lumber camp': 1, 'mining camp': 1, 'archery range': 1}}, 'imperial': {'uptime': 2378.125, 'research': ['galleon', 'heavy camel rider', 'chemistry', 'elite steppe lancer', 'forging', 'chain mail armor', 'scale barding armor', 'bodkin arrow', 'leather archer armor'], 'unit_counts': {'mangudai': 1, 'villager': 1, 'steppe lancer': 2, 'cannon galleon': 1}, 'age_researched': True, 'building_counts': {'farm': 5, 'house': 3, 'castle': 1}}}, 'opening_name': 'unknown'}";"4250835";"mongols";"unknown"
TRUE;"294177189";"0";"685,671";"1053,083";"2604,928";"906";"920";"16,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 19, 'fishing ship': 5}, 'age_researched': True, 'building_counts': {'dock': 1, 'mill': 1, 'house': 4, 'lumber camp': 1}}, 'castle': {'uptime': 1053.083, 'research': ['double-bit axe', 'fletching', 'forging', 'horse collar', 'arson', 'bodkin arrow', 'chain mail armor', 'ballistics', 'masonry', 'squires', 'imperial age', 'wheelbarrow', 'gold mining', 'stone mining'], 'unit_counts': {'mangonel': 3, 'serjeant': 16, 'villager': 61, 'fishing ship': 3, 'battering ram': 5}, 'age_researched': True, 'building_counts': {'farm': 19, 'gate': 1, 'house': 7, 'castle': 2, 'barracks': 1, 'university': 1, 'mining camp': 2, 'town center': 2, 'siege workshop': 1}}, 'feudal': {'uptime': 685.671, 'research': ['castle age', 'scale mail armor'], 'unit_counts': {'serjeant': 1, 'villager': 4}, 'age_researched': True, 'building_counts': {'house': 1, 'donjon': 1, 'market': 1, 'blacksmith': 1, 'lumber camp': 1, 'mining camp': 2}}, 'imperial': {'uptime': 2604.928, 'research': ['plate mail armor', 'bracer', 'iron casting', 'hand cart', 'conscription', 'blast furnace', 'scale barding armor', 'hoardings', 'bloodlines'], 'unit_counts': {'knight': 2, 'serjeant': 23, 'villager': 10, 'trebuchet': 4}, 'age_researched': True, 'building_counts': {'gate': 2, 'house': 6, 'donjon': 3, 'stable': 2, 'mining camp': 1}}}, 'opening_name': 'fast_castle'}";"4361967";"sicilians";"fast_castle"
TRUE;"294177189";"0";"723,157";"1438,709";"2508,477";"848";"865";"16,000000000000000";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 19, 'fishing ship': 3}, 'age_researched': True, 'building_counts': {'dock': 1, 'mill': 1, 'house': 5, 'barracks': 1, 'lumber camp': 2, 'mining camp': 1}}, 'castle': {'uptime': 1438.709, 'research': ['bloodlines', 'husbandry', 'crossbowman', 'thumb ring', 'bodkin arrow', 'bow saw', 'scale barding armor', 'light cavalry', 'forging', 'iron casting', 'ballistics', 'chain barding armor', 'leather archer armor', 'thumb ring', 'masonry', 'murder holes', 'imperial age', 'hand cart', 'town patrol', 'heavy plow'], 'unit_counts': {'monk': 1, 'archer': 40, 'knight': 13, 'villager': 65, 'organ gun': 4, 'fishing ship': 1, 'scout cavalry': 1}, 'age_researched': True, 'building_counts': {'farm': 28, 'mill': 1, 'house': 10, 'castle': 1, 'stable': 1, 'monastery': 1, 'university': 1, 'mining camp': 6, 'town center': 2, 'archery range': 5}}, 'feudal': {'uptime': 723.157, 'research': ['town watch', 'wheelbarrow', 'double-bit axe', 'horse collar', 'fletching', 'padded archer armor', 'castle age', 'gold mining'], 'unit_counts': {'archer': 19, 'villager': 23, 'fire galley': 2}, 'age_researched': True, 'building_counts': {'farm': 15, 'house': 16, 'market': 1, 'stable': 1, 'blacksmith': 1, 'archery range': 2}}, 'imperial': {'uptime': 2508.477, 'research': ['arbalester', 'siege engineers', 'bracer', 'plate barding armor', 'treadmill crane', 'caravan', 'cavalier', 'ring archer armor', 'conscription', 'chemistry', 'arquebus', 'elite organ gun', 'architecture', 'murder holes'], 'unit_counts': {'archer': 18, 'villager': 6, 'organ gun': 21, 'trebuchet': 6}, 'age_researched': True, 'building_counts': {'farm': 8, 'mill': 1, 'castle': 2, 'monastery': 1, 'lumber camp': 2, 'mining camp': 1, 'archery range': 10}}}, 'opening_name': 'archers'}";"2176509";"portuguese";"archers"
TRUE;"291514838";"1";NA;NA;NA;"932";"946";"10,500000000000000";"{}";"4361967";"slavs";NA
TRUE;"291395860";"0";NA;NA;NA;"917";"929";"11,666666666666629";"{}";"4361967";"armenians";NA
TRUE;"291424651";"1";NA;NA;NA;"901";"915";"11,333333333333371";"{}";"4361967";"georgians";NA
TRUE;"291759857";"1";"617,142";"1389,578";"2472,033";"961";"971";"118,666666666666629";"{'age_stats': {'dark': {'uptime': 0, 'research': ['loom', 'feudal age'], 'unit_counts': {'villager': 19}, 'age_researched': True, 'building_counts': {'mill': 1, 'house': 4, 'barracks': 1, 'lumber camp': 1}}, 'castle': {'uptime': 1389.578, 'research': ['hand cart', 'scale barding armor', 'chain barding armor', 'fletching', 'husbandry', 'heavy plow', 'bow saw', 'bodkin arrow', 'iron casting', 'chain mail armor', 'murder holes', 'stirrups', 'imperial age', 'town watch'], 'unit_counts': {'knight': 1, 'konnik': 5, 'mangonel': 1, 'villager': 61, 'battering ram': 1}, 'age_researched': True, 'building_counts': {'farm': 30, 'mill': 1, 'house': 6, 'castle': 1, 'university': 1, 'lumber camp': 3, 'mining camp': 2, 'town center': 3, 'siege workshop': 1}}, 'feudal': {'uptime': 617.142, 'research': ['double-bit axe', 'wheelbarrow', 'horse collar', 'scale mail armor', 'castle age', 'forging', 'bloodlines'], 'unit_counts': {'militia': 1, 'spearman': 1, 'villager': 12}, 'age_researched': True, 'building_counts': {'farm': 15, 'house': 4, 'market': 1, 'stable': 2, 'blacksmith': 1, 'mining camp': 1}}, 'imperial': {'uptime': 2472.033, 'research': [], 'unit_counts': {}, 'age_researched': False, 'building_counts': {}}}, 'opening_name': 'unknown'}";"4361967";"bulgarians";"unknown"
FALSE;"291766552";"1";NA;NA;NA;"971";"955";"-5,666666666666629";"{}";"4361967";"bulgarians";NA
